movie,production_budget,profit,profit_margin,release_date,runtime_minutes,genres,director
Visages villages,1042987.1083550914,4138695.918431788,3.9681179999999996,2017-10-06,94.0,Documentary,JR
Visages villages,1042987.1083550914,4138695.918431788,3.9681179999999996,2017-10-06,94.0,Documentary,Agnès Varda
Brigham City,1443574.2518351215,1016871.0258836814,0.7044119999999998,2001-04-06,,,
Patti Cake$,1042987.1083550914,1325884.8456511097,1.271238,2017-08-18,109.0,Drama,Geremy Jasper
Patti Cake$,1042987.1083550914,1325884.8456511097,1.271238,2017-08-18,109.0,Music,Geremy Jasper
Panic,1484651.567944251,1788773.5337282233,1.204844,2000-12-01,85.0,Drama,Sean Spencer
Panic,1484651.567944251,1788773.5337282233,1.204844,2000-12-01,85.0,Mystery,Sean Spencer
Panic,1484651.567944251,1788773.5337282233,1.204844,2000-12-01,85.0,Thriller,Sean Spencer
Palo Alto,1079924.4728304949,997894.4897987633,0.924041,2014-05-09,100.0,Drama,Gia Coppola
Fiza,1484651.567944251,1192550.8259059233,0.8032529999999999,2000-09-08,,,
Ajami,1172437.3555416956,2746967.9643531935,2.342955,2010-02-03,,,
Orgazmo,1568447.8527607361,328293.38850920275,0.2093110000000002,1998-10-23,,,
The Future,1136561.467775708,918155.2698820571,0.8078360000000002,2011-07-29,91.0,Drama,Miranda July
The Future,1136561.467775708,918155.2698820571,0.8078360000000002,2011-07-29,91.0,Fantasy,Miranda July
The Future,1136561.467775708,918155.2698820571,0.8078360000000002,2011-07-29,91.0,Romance,Miranda July
All the Real Girls,1389440.2173913044,351092.09077173914,0.25268599999999997,2003-02-14,,,
23 Blast,1079924.4728304949,106232.17039233586,0.09837000000000007,2014-10-24,98.0,Drama,Dylan Baker
23 Blast,1079924.4728304949,106232.17039233586,0.09837000000000007,2014-10-24,98.0,Family,Dylan Baker
23 Blast,1079924.4728304949,106232.17039233586,0.09837000000000007,2014-10-24,98.0,Sport,Dylan Baker
Dream With The Fishes,1592878.5046728973,136697.6475140187,0.08581799999999999,1997-06-20,,,
The Act of Killing,1097442.875723846,783832.1123426214,0.7142350000000003,2013-07-19,117.0,Crime,Christine Cynn
The Act of Killing,1097442.875723846,783832.1123426214,0.7142350000000003,2013-07-19,117.0,Crime,Anonymous
The Act of Killing,1097442.875723846,783832.1123426214,0.7142350000000003,2013-07-19,117.0,Crime,Joshua Oppenheimer
The Act of Killing,1097442.875723846,783832.1123426214,0.7142350000000003,2013-07-19,117.0,Documentary,Christine Cynn
The Act of Killing,1097442.875723846,783832.1123426214,0.7142350000000003,2013-07-19,117.0,Documentary,Anonymous
The Act of Killing,1097442.875723846,783832.1123426214,0.7142350000000003,2013-07-19,117.0,Documentary,Joshua Oppenheimer
Blue Car,1389440.2173913044,-84070.85923369555,-0.06050699999999992,2003-05-02,,,
Wristcutters: A Love Story,1233020.8062042422,-98723.04386954871,-0.08006599999999989,2007-10-19,,,
Luminarias,1484651.567944251,-212201.2486062718,-0.14293,2000-05-05,,,
I Origins,1079924.4728304949,203966.4151079685,0.1888710000000001,2014-07-18,106.0,Drama,Mike Cahill
I Origins,1079924.4728304949,203966.4151079685,0.1888710000000001,2014-07-18,106.0,Romance,Mike Cahill
I Origins,1079924.4728304949,203966.4151079685,0.1888710000000001,2014-07-18,106.0,Sci-Fi,Mike Cahill
Antarctica: A Year on Ice,1079924.4728304949,-456252.9708282645,-0.42248600000000003,2014-11-28,91.0,Adventure,Anthony Powell
Antarctica: A Year on Ice,1079924.4728304949,-456252.9708282645,-0.42248600000000003,2014-11-28,91.0,Biography,Anthony Powell
Antarctica: A Year on Ice,1079924.4728304949,-456252.9708282645,-0.42248600000000003,2014-11-28,91.0,Documentary,Anthony Powell
The Battle of Shaker Heights,1389440.2173913044,166032.54821739136,0.11949600000000003,2003-08-22,,,
Taxi to the Dark Side,1187428.879300335,-499749.630144494,-0.42086699999999994,2008-01-18,,,
The Invitation,1065206.4314790817,-440384.0341406708,-0.41342599999999996,2016-04-08,100.0,Drama,Karyn Kusama
The Invitation,1065206.4314790817,-440384.0341406708,-0.41342599999999996,2016-04-08,100.0,Horror,Karyn Kusama
The Invitation,1065206.4314790817,-440384.0341406708,-0.41342599999999996,2016-04-08,100.0,Mystery,Karyn Kusama
The Invitation,1065206.4314790817,-440384.0341406708,-0.41342599999999996,2016-04-08,6.0,Documentary,Jon Bougher
The Invitation,1065206.4314790817,-440384.0341406708,-0.41342599999999996,2016-04-08,6.0,Documentary,Tommy Chavannes
Guiana 1838,1353398.623610376,-738303.3103546851,-0.5455180000000001,2004-09-24,,,
Love Liza,1421106.1700944968,-815325.5585436352,-0.573726,2002-12-30,,,
Once in a Lifetime: the Extraordinary Story of the New York Cosmos,1268139.880952381,-811406.6214285715,-0.6398400000000001,2006-07-07,,,
Lisa Picard is Famous,1443574.2518351215,-1116076.3356182948,-0.773134,2001-08-22,,,
Beyond the Brick: A LEGO Brickumentary,1078644.147888126,-859612.5099296673,-0.7969379999999999,2015-07-31,,,
The House of the Devil,1191668.569990258,-948536.0066608556,-0.795973,2009-10-30,,,
Hardflip,1113517.7748547436,-898087.717989146,-0.8065319999999999,2012-06-01,112.0,Action,Johnny Remo
Hardflip,1113517.7748547436,-898087.717989146,-0.8065319999999999,2012-06-01,112.0,Drama,Johnny Remo
Creative Control,1065206.4314790817,-930960.595332636,-0.873972,2016-03-11,97.0,Drama,Benjamin Dickinson
Creative Control,1065206.4314790817,-930960.595332636,-0.873972,2016-03-11,97.0,Sci-Fi,Benjamin Dickinson
Chocolate: Deep Dark Secrets,1309047.619047619,782810.4761904762,0.5980000000000001,2005-09-16,,,
The Perfect Host,1136561.467775708,-1022506.387922948,-0.899649,2011-07-01,93.0,Comedy,Nick Tomnay
The Perfect Host,1136561.467775708,-1022506.387922948,-0.899649,2011-07-01,93.0,Crime,Nick Tomnay
The Perfect Host,1136561.467775708,-1022506.387922948,-0.899649,2011-07-01,93.0,Thriller,Nick Tomnay
The Perfect Host,1136561.467775708,-1022506.387922948,-0.899649,2011-07-01,,Fantasy,Logan Cross
The Last Big Thing,1568447.8527607361,-1498074.7345030673,-0.955132,1998-09-25,,,
Safe Men,1568447.8527607361,-1501914.2948466258,-0.95758,1998-08-07,,,
Speedway Junky,1443574.2518351215,-1394126.0594127614,-0.9657460000000001,2001-08-31,,,
Hits,1078644.147888126,-1045948.2864773412,-0.969688,2015-02-13,96.0,Comedy,David Cross
Hits,1078644.147888126,-1045948.2864773412,-0.969688,2015-02-13,96.0,Drama,David Cross
The Specials,1484651.567944251,-1446062.5043902441,-0.9740080000000001,2000-09-22,,Comedy,Éric Toledano
The Specials,1484651.567944251,-1446062.5043902441,-0.9740080000000001,2000-09-22,,Comedy,Olivier Nakache
16 to Life,1172437.3555416956,-1145297.7756356164,-0.9768519999999999,2010-09-03,,,
Alone with Her,1233020.8062042422,-178585.80148739764,-0.14483600000000002,2007-01-17,,,
Camp X-Ray,1079924.4728304949,-960171.6480383213,-0.88911,2014-10-17,117.0,Drama,Peter Sattler
Camp X-Ray,1079924.4728304949,-960171.6480383213,-0.88911,2014-10-17,117.0,War,Peter Sattler
Special,1187428.879300335,-1147027.7991110203,-0.965976,2008-11-21,,Drama,Ann P Meredith
The Sisterhood of Night,1078644.147888126,-1063823.5772961432,-0.9862599999999999,2015-04-10,104.0,Drama,Caryn Waechter
The Sisterhood of Night,1078644.147888126,-1063823.5772961432,-0.9862599999999999,2015-04-10,104.0,Mystery,Caryn Waechter
The Sisterhood of Night,1078644.147888126,-1063823.5772961432,-0.9862599999999999,2015-04-10,104.0,Thriller,Caryn Waechter
Sparkler,1534555.8223289317,-1517694.1229531814,-0.989012,1999-03-19,,,
The Helixâ¦Loaded,1309047.619047619,-1299360.6666666665,-0.9925999999999999,2005-03-18,,,
Childless,1078644.147888126,-1076409.197213702,-0.997928,2015-05-15,,,
In Her Line of Fire,1268139.880952381,-1265897.8096428572,-0.9982319999999999,2006-04-21,,,
The Jimmy Show,1421106.1700944968,-1419108.0948193439,-0.998594,2002-12-13,,,
Heli,1097442.875723846,-490980.5783985886,-0.447386,2013-12-31,105.0,Crime,Amat Escalante
Heli,1097442.875723846,-490980.5783985886,-0.447386,2013-12-31,105.0,Drama,Amat Escalante
Heli,1097442.875723846,-490980.5783985886,-0.447386,2013-12-31,105.0,Romance,Amat Escalante
Karachi se Lahore,1078644.147888126,-1059529.4949434006,-0.982279,2015-12-31,143.0,Adventure,Wajahat Rauf
Karachi se Lahore,1078644.147888126,-1059529.4949434006,-0.982279,2015-12-31,143.0,Comedy,Wajahat Rauf
Karachi se Lahore,1078644.147888126,-1059529.4949434006,-0.982279,2015-12-31,143.0,Family,Wajahat Rauf
Loving Annabelle,1268139.880952381,-1261314.7521130953,-0.9946179999999999,2006-12-31,,,
American Hero,1078644.147888126,-1078616.103140281,-0.999974,2015-12-11,,Music,
American Hero,1078644.147888126,-1078616.103140281,-0.999974,2015-12-11,86.0,Action,Nick Love
American Hero,1078644.147888126,-1078616.103140281,-0.999974,2015-12-11,86.0,Comedy,Nick Love
American Hero,1078644.147888126,-1078616.103140281,-0.999974,2015-12-11,86.0,Drama,Nick Love
Frat Party,1191668.569990258,-1191668.569990258,-1.0,2009-12-01,,,
Jimmy and Judy,1268139.880952381,-1268139.880952381,-1.0,2006-09-15,,,
The Party's Over,1389440.2173913044,-1389440.2173913044,-1.0,2003-10-24,80.0,Adventure,Richard J. Martinez
The Party's Over,1389440.2173913044,-1389440.2173913044,-1.0,2003-10-24,80.0,Biography,Richard J. Martinez
The Party's Over,1389440.2173913044,-1389440.2173913044,-1.0,2003-10-24,80.0,Documentary,Richard J. Martinez
The Party's Over,1389440.2173913044,-1389440.2173913044,-1.0,2003-10-24,93.0,Drama,Marie Garel-Weiss
The Poker House,1191668.569990258,-1191668.569990258,-1.0,2009-07-17,,,
Proud,1309047.619047619,-1309047.619047619,-1.0,2005-09-23,,,
Steppin: The Movie,1187428.879300335,-1187428.879300335,-1.0,2008-12-31,,,
Zombies of Mass Destruction,1172437.3555416956,-1172437.3555416956,-1.0,2010-01-29,,,
Snow White: A Deadly Summer,1113517.7748547436,-1113517.7748547436,-1.0,2012-03-20,83.0,Horror,David DeCoteau
Truth or Die,1113517.7748547436,-1113517.7748547436,-1.0,2012-10-09,96.0,Horror,Robert Heath
Truth or Die,1113517.7748547436,-1113517.7748547436,-1.0,2012-10-09,96.0,Mystery,Robert Heath
Black Rock,1097442.875723846,-1097442.875723846,-1.0,2013-05-14,83.0,Horror,Katie Aselton
Black Rock,1097442.875723846,-1097442.875723846,-1.0,2013-05-14,83.0,Thriller,Katie Aselton
Hidden Away,1079924.4728304949,-1079924.4728304949,-1.0,2014-01-07,96.0,Drama,Mikel Rueda
Hidden Away,1079924.4728304949,-1079924.4728304949,-1.0,2014-01-07,96.0,Romance,Mikel Rueda
My Last Day Without You,1097442.875723846,-1097442.875723846,-1.0,2013-10-04,90.0,Comedy,Stefan C. Schaefer
My Last Day Without You,1097442.875723846,-1097442.875723846,-1.0,2013-10-04,90.0,Drama,Stefan C. Schaefer
My Last Day Without You,1097442.875723846,-1097442.875723846,-1.0,2013-10-04,90.0,Romance,Stefan C. Schaefer
Zombie Hunter,1097442.875723846,-1097442.875723846,-1.0,2013-10-08,93.0,Action,K. King
Zombie Hunter,1097442.875723846,-1097442.875723846,-1.0,2013-10-08,93.0,Comedy,K. King
Zombie Hunter,1097442.875723846,-1097442.875723846,-1.0,2013-10-08,93.0,Horror,K. King
Doc Holliday's Revenge,1079924.4728304949,-1079924.4728304949,-1.0,2014-12-31,84.0,Western,David DeCoteau
A Fine Step,1079924.4728304949,-1079924.4728304949,-1.0,2014-06-24,111.0,Drama,Jonathan Meyers
Fear Clinic,1078644.147888126,-1078644.147888126,-1.0,2015-02-10,95.0,Horror,Robert Hall
The Pet,1078644.147888126,-1078644.147888126,-1.0,2015-03-10,,,
Bang Bang Baby,1079924.4728304949,-1079924.4728304949,-1.0,2014-12-31,90.0,Drama,Jeffrey St. Jules
Bang Bang Baby,1079924.4728304949,-1079924.4728304949,-1.0,2014-12-31,90.0,Fantasy,Jeffrey St. Jules
Bang Bang Baby,1079924.4728304949,-1079924.4728304949,-1.0,2014-12-31,90.0,Musical,Jeffrey St. Jules
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,78.0,Documentary,Michael Gray
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,78.0,History,Michael Gray
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,78.0,War,Michael Gray
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,103.0,Drama,Jyri Kähönen
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,103.0,Thriller,Jyri Kähönen
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,100.0,Documentary,Punam Kumar Gill
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,82.0,Horror,Mike Flanagan
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,82.0,Thriller,Mike Flanagan
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,80.0,Documentary,Djenar Maesa Ayu
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,80.0,Documentary,Kan Lume
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,80.0,Drama,Djenar Maesa Ayu
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,80.0,Drama,Kan Lume
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,80.0,Reality-TV,Djenar Maesa Ayu
Hush,1065206.4314790817,-1065206.4314790817,-1.0,2016-04-08,80.0,Reality-TV,Kan Lume
1982,1065206.4314790817,-1065206.4314790817,-1.0,2016-03-01,90.0,Drama,Tommy Oliver
1982,1065206.4314790817,-1065206.4314790817,-1.0,2016-03-01,11.0,Documentary,Cristina Motta
The Horror Network,1078644.147888126,-1078644.147888126,-1.0,2015-10-27,,,
Chemical Cut,1065206.4314790817,-1065206.4314790817,-1.0,2016-12-31,83.0,Drama,Marjorie Conrad
Por amor en el caserio,1078644.147888126,-1078644.147888126,-1.0,2015-12-22,100.0,Action,Luis Enrique Rodríguez
Por amor en el caserio,1078644.147888126,-1078644.147888126,-1.0,2015-12-22,100.0,Drama,Luis Enrique Rodríguez
Por amor en el caserio,1078644.147888126,-1078644.147888126,-1.0,2015-12-22,100.0,Romance,Luis Enrique Rodríguez
And Then Came Love,1219457.5773359956,-1199339.6098619672,-0.9835025278058644,2007-06-01,,,
Hard Candy,1204732.886904762,10578450.053779762,8.780743157894737,2006-04-14,,,
Charly,1350050.8615897722,965402.8967426349,0.7150863157894738,2002-09-27,,,
Banshee Chapter,1025928.2491889701,-941562.3895225062,-0.9177663157894737,2014-01-10,87.0,Horror,Blair Erickson
Banshee Chapter,1025928.2491889701,-941562.3895225062,-0.9177663157894737,2014-01-10,87.0,Sci-Fi,Blair Erickson
Banshee Chapter,1025928.2491889701,-941562.3895225062,-0.9177663157894737,2014-01-10,87.0,Thriller,Blair Erickson
Trance,1057841.8861120064,-1057841.8861120064,-1.0,2012-12-31,83.0,Horror,Hans Rodionoff
Trance,1057841.8861120064,-1057841.8861120064,-1.0,2012-12-31,101.0,Crime,Danny Boyle
Trance,1057841.8861120064,-1057841.8861120064,-1.0,2012-12-31,101.0,Drama,Danny Boyle
Trance,1057841.8861120064,-1057841.8861120064,-1.0,2012-12-31,101.0,Mystery,Danny Boyle
Trance,1057841.8861120064,-1057841.8861120064,-1.0,2012-12-31,,Documentary,Emilio Belmonte
Jesse,1025928.2491889701,-1025928.2491889701,-1.0,2014-08-12,120.0,Action,Fred Carpenter
Jesse,1025928.2491889701,-1025928.2491889701,-1.0,2014-08-12,120.0,Crime,Fred Carpenter
Jesse,1025928.2491889701,-1025928.2491889701,-1.0,2014-08-12,120.0,Drama,Fred Carpenter
Jesse,1025928.2491889701,-1025928.2491889701,-1.0,2014-08-12,52.0,Documentary,Joey Boink
Ask Me Anything,1024711.9404937199,-1024711.9404937199,-1.0,2015-03-03,100.0,Drama,Allison Burnett
L!fe Happens,1035571.5306149116,-966744.9969511399,-0.9335376344086022,2012-04-13,100.0,Comedy,Kat Coiro
Lowriders,955376.1912532637,11944680.528035248,12.502593886462881,2017-05-12,98.0,Adventure,Ricardo de Montreuil
Lowriders,955376.1912532637,11944680.528035248,12.502593886462881,2017-05-12,98.0,Crime,Ricardo de Montreuil
Lowriders,955376.1912532637,11944680.528035248,12.502593886462881,2017-05-12,98.0,Drama,Ricardo de Montreuil
Food Chains,985971.0436942417,-985780.9769870235,-0.9998072289156626,2014-11-21,83.0,Documentary,Sanjay Rawal
On the Waterfront,8648619.70260223,173827752.04460967,20.0989010989011,1954-07-28,,,
Fruitvale Station,987698.5881514614,35939764.9499736,36.38738111111111,2013-07-12,85.0,Biography,Ryan Coogler
Fruitvale Station,987698.5881514614,35939764.9499736,36.38738111111111,2013-07-12,85.0,Drama,Ryan Coogler
Fruitvale Station,987698.5881514614,35939764.9499736,36.38738111111111,2013-07-12,85.0,Romance,Ryan Coogler
Meet the Blacks,958685.7883311737,18421833.415725373,19.21571555555555,2016-04-01,94.0,Comedy,Deon Taylor
Meet the Blacks,958685.7883311737,18421833.415725373,19.21571555555555,2016-04-01,94.0,Horror,Deon Taylor
"4 luni, 3 saptamani si 2 zile",1068685.9913703015,14592879.901297241,13.654974444444443,2008-01-25,,,
Circumstance,1022905.3209981374,583168.5525542481,0.57011,2011-08-26,107.0,Drama,Maryam Keshavarz
The Quiet,1141325.892857143,-173938.0660714287,-0.15240000000000012,2006-08-25,,Drama,Tom Silva
The Giant Mechanical Man,1002165.9973692693,-985694.8424436179,-0.9835644444444445,2012-04-27,95.0,Comedy,Lee Kirk
The Giant Mechanical Man,1002165.9973692693,-985694.8424436179,-0.9835644444444445,2012-04-27,95.0,Drama,Lee Kirk
The Giant Mechanical Man,1002165.9973692693,-985694.8424436179,-0.9835644444444445,2012-04-27,95.0,Romance,Lee Kirk
The Brass Teapot,987698.5881514614,-525971.4470481677,-0.5325222222222222,2013-04-05,101.0,Comedy,Ramaa Mosley
The Brass Teapot,987698.5881514614,-525971.4470481677,-0.5325222222222222,2013-04-05,101.0,Fantasy,Ramaa Mosley
The Brass Teapot,987698.5881514614,-525971.4470481677,-0.5325222222222222,2013-04-05,101.0,Thriller,Ramaa Mosley
40 Weeks,971932.0255474453,-971932.0255474453,-1.0,2014-12-31,111.0,Documentary,Christopher Henze
Le bonheur d'Elza,970779.7330993136,-970779.7330993136,-1.0,2015-05-05,78.0,Drama,Mariette Monpierre
Bambi,13457282.576687116,5802300302.02454,431.1643356643357,1942-08-13,58.0,Biography,Sébastien Lifshitz
Bambi,13457282.576687116,5802300302.02454,431.1643356643357,1942-08-13,58.0,Documentary,Sébastien Lifshitz
"For a Good Time, Call",946490.108626532,1990788.2780429805,2.103337647058824,2012-08-31,,,
Latter Days,1150388.8300688195,1148799.9400847012,0.998618823529412,2004-01-30,,,
The Hammer,1009314.5474052847,41887.74114619859,0.04150117647058821,2008-03-21,108.0,Biography,Oren Kaplan
The Hammer,1009314.5474052847,41887.74114619859,0.04150117647058821,2008-03-21,108.0,Drama,Oren Kaplan
The Hammer,1009314.5474052847,41887.74114619859,0.04150117647058821,2008-03-21,108.0,Sport,Oren Kaplan
The Hammer,1009314.5474052847,41887.74114619859,0.04150117647058821,2008-03-21,75.0,Action,Scott Hornsby
The Hammer,1009314.5474052847,41887.74114619859,0.04150117647058821,2008-03-21,75.0,Adventure,Scott Hornsby
The Hammer,1009314.5474052847,41887.74114619859,0.04150117647058821,2008-03-21,75.0,Documentary,Scott Hornsby
Windsor Drive,916847.5257049073,-909823.3950138597,-0.9923388235294117,2015-08-28,90.0,Mystery,Natalie Bible'
Windsor Drive,916847.5257049073,-909823.3950138597,-0.9923388235294117,2015-08-28,90.0,Thriller,Natalie Bible'
Snitch,946490.108626532,-946490.108626532,-1.0,2012-12-31,112.0,Action,Ric Roman Waugh
Snitch,946490.108626532,-946490.108626532,-1.0,2012-12-31,112.0,Drama,Ric Roman Waugh
Snitch,946490.108626532,-946490.108626532,-1.0,2012-12-31,112.0,Thriller,Ric Roman Waugh
Harrison Montgomery,1009314.5474052847,-1009314.5474052847,-1.0,2008-12-31,,,
Celeste and Jesse Forever,935354.9308779846,6738002.95335244,7.203685714285715,2012-08-03,,,
Time Changer,1172412.59032796,3092926.7329294053,2.638087272727273,2002-10-25,,,
London to Brighton,983126.5702419629,-255284.00773759303,-0.25966545454545453,2009-08-11,,,
Crying With Laughter,977168.2273920116,-957018.3035420462,-0.9793792682926828,2009-12-31,,,
Billy Jack,5050014.814814814,1232203614.8148148,244.00000000000003,1971-01-01,,,
Jodaeiye Nader az Simin,909249.1742205665,34920465.80307105,38.40582625,2011-12-30,123.0,Drama,Asghar Farhadi
Jodaeiye Nader az Simin,909249.1742205665,34920465.80307105,38.40582625,2011-12-30,123.0,Thriller,Asghar Farhadi
Welcome to the Dollhouse,1303541.1089866157,13740840.284684513,10.54116375,1996-05-10,,,
Raising Victor Vargas,1111552.1739130435,5800304.332793478,5.218202499999999,2003-03-28,,,
Ruby in Paradise,1415402.0761245675,2128187.9461453287,1.5035924999999999,1993-10-01,,,
Pandora's Box,1136884.9360755975,1369804.2373540858,1.2048750000000001,2002-08-09,,,
Cama adentro,986416.6449633938,-492140.5264635241,-0.49891750000000007,2007-07-18,,,
Deterrence,1187721.2543554008,-421299.5754355402,-0.35471250000000004,2000-03-10,,,
The Mudge Boy,1082718.8988883006,-913424.9718581259,-0.84364,2004-05-07,,,
The Young Unknowns,1111552.1739130435,-949924.1511847826,-0.8545925,2003-04-11,,,
DÃ¸d snÃ¸,953334.8559922065,1716910.7922363044,1.8009525000000002,2009-06-19,,,
Not Cool,863939.5782643958,-786858.8890916464,-0.91078,2014-09-19,93.0,Comedy,Shane Dawson
Not Cool,863939.5782643958,-786858.8890916464,-0.91078,2014-09-19,93.0,Drama,Shane Dawson
Not Cool,863939.5782643958,-786858.8890916464,-0.91078,2014-09-19,93.0,Romance,Shane Dawson
Kill List,890814.2198837949,-343777.45614867983,-0.38591375,2012-02-03,95.0,Crime,Ben Wheatley
Kill List,890814.2198837949,-343777.45614867983,-0.38591375,2012-02-03,95.0,Drama,Ben Wheatley
Kill List,890814.2198837949,-343777.45614867983,-0.38591375,2012-02-03,95.0,Horror,Ben Wheatley
Vessel,862915.3183105009,-862915.3183105009,-1.0,2015-01-09,,Drama,Kristian Day
Vessel,862915.3183105009,-862915.3183105009,-1.0,2015-01-09,,Horror,Kristian Day
Vessel,862915.3183105009,-862915.3183105009,-1.0,2015-01-09,,Sci-Fi,Adam Ciancio
Vessel,862915.3183105009,-862915.3183105009,-1.0,2015-01-09,90.0,Adventure,Diana Whitten
Vessel,862915.3183105009,-862915.3183105009,-1.0,2015-01-09,90.0,Biography,Diana Whitten
Vessel,862915.3183105009,-862915.3183105009,-1.0,2015-01-09,90.0,Documentary,Diana Whitten
Vessel,862915.3183105009,-862915.3183105009,-1.0,2015-01-09,67.0,Drama,Johan Heurlin Aidt
Saints and Soldiers,1055650.9264160933,2491525.662149285,2.3601794871794866,2004-08-06,,,
American Graffiti,4473997.5,1463826340.337838,327.1853281853282,1973-08-11,,,
Iraq for Sale: The War Profiteers,982808.4077380953,-982808.4077380953,-1.0,2006-09-08,,,
Kevin Hart: Laugh at My Pain,852421.100831781,16672074.690933987,19.558496,2011-09-09,89.0,Comedy,Leslie Small
Kevin Hart: Laugh at My Pain,852421.100831781,16672074.690933987,19.558496,2011-09-09,89.0,Comedy,Tim Story
Kevin Hart: Laugh at My Pain,852421.100831781,16672074.690933987,19.558496,2011-09-09,89.0,Documentary,Leslie Small
Kevin Hart: Laugh at My Pain,852421.100831781,16672074.690933987,19.558496,2011-09-09,89.0,Documentary,Tim Story
Aqua Teen Hunger Force Colon Movie Film for Theaters,924765.6046531816,12688691.599155018,13.720981333333333,2007-04-13,,,
Safety Not Guaranteed,835138.3311410577,8555463.28159708,10.244366666666666,2012-06-08,86.0,Comedy,Colin Trevorrow
Safety Not Guaranteed,835138.3311410577,8555463.28159708,10.244366666666666,2012-06-08,86.0,Drama,Colin Trevorrow
Safety Not Guaranteed,835138.3311410577,8555463.28159708,10.244366666666666,2012-06-08,86.0,Romance,Colin Trevorrow
The Innkeepers,835138.3311410577,378519.21072414797,0.4532413333333335,2012-02-03,101.0,Drama,Ti West
The Innkeepers,835138.3311410577,378519.21072414797,0.4532413333333335,2012-02-03,101.0,Horror,Ti West
The Innkeepers,835138.3311410577,378519.21072414797,0.4532413333333335,2012-02-03,101.0,Mystery,Ti West
Il conformista,809943.354622871,-648748.4281858272,-0.8009799999999999,2014-08-29,,,
Interview with the Assassin,1065829.6275708727,-931310.5597220678,-0.8737893333333333,2002-11-15,,,
Undead,981785.7142857142,-627759.0219047619,-0.6394053333333334,2005-07-01,,Horror,Noel J. Rainford
Undead,981785.7142857142,-627759.0219047619,-0.6394053333333334,2005-07-01,,Horror,Rick McLeod
Donkey Punch,893751.4274926935,100300.36019894015,0.11222400000000013,2009-01-23,,,
All the Boys Love Mandy Lane,823082.1567928846,1328477.647364106,1.6140280000000002,2013-10-11,,,
Destiny,809943.354622871,-809457.3886100973,-0.9994000000000001,2014-12-31,,Action,Sardar Shafai
Destiny,809943.354622871,-809457.3886100973,-0.9994000000000001,2014-12-31,,Adventure,Eddie Nilsson
Destiny,809943.354622871,-809457.3886100973,-0.9994000000000001,2014-12-31,,Comedy,Eddie Nilsson
Destiny,809943.354622871,-809457.3886100973,-0.9994000000000001,2014-12-31,,Family,Eddie Nilsson
Destiny,809943.354622871,-809457.3886100973,-0.9994000000000001,2014-12-31,105.0,Drama,Jeremy Whittaker
Destiny,809943.354622871,-809457.3886100973,-0.9994000000000001,2014-12-31,105.0,Music,Jeremy Whittaker
Destiny,809943.354622871,-809457.3886100973,-0.9994000000000001,2014-12-31,105.0,Romance,Jeremy Whittaker
Destiny,809943.354622871,-809457.3886100973,-0.9994000000000001,2014-12-31,,Drama,Zhang Wei
Destiny,809943.354622871,-809457.3886100973,-0.9994000000000001,2014-12-31,,Western,John Pocino
Bled,893751.4274926935,-893751.4274926935,-1.0,2009-04-07,,,
Adulterers,798904.8236093114,-798904.8236093114,-1.0,2016-01-05,91.0,Crime,H.M. Coakley
Adulterers,798904.8236093114,-798904.8236093114,-1.0,2016-01-05,91.0,Drama,H.M. Coakley
Adulterers,798904.8236093114,-798904.8236093114,-1.0,2016-01-05,91.0,Thriller,H.M. Coakley
La mariÃ©e Ã©tait en noir,5487809.74137931,-4833004.576896552,-0.8806800535475234,1968-06-25,,,
High Noon,7042626.79245283,147316316.60377356,20.91780821917808,1952-07-24,,,
Hoop Dreams,1207556.6801619434,32494905.192267213,26.90963142857143,1994-10-14,,,
Rize,916333.3333333333,9734525.789523808,10.623345714285714,2005-06-24,,,
Half Nelson,887697.9166666667,8762419.214241073,9.870947142857144,2006-08-11,,,
L.I.E.,1010501.976284585,2283633.416205534,2.2599,2001-09-07,,,
Columbus,730090.975848564,1488987.1696556788,2.0394542857142857,2017-08-04,127.0,Comedy,R. Samala
Columbus,730090.975848564,1488987.1696556788,2.0394542857142857,2017-08-04,104.0,Drama,Kogonada
Columbus,730090.975848564,1488987.1696556788,2.0394542857142857,2017-08-04,85.0,Comedy,Hatef Alimardani
Naturally Native,1074189.0756302522,-1041938.8504681875,-0.9699771428571429,1999-10-08,,,
B-Girl,820706.148879187,-819346.1215467586,-0.9983428571428571,2010-01-26,,,
Walter,755050.9035216883,-755050.9035216883,-1.0,2015-03-13,,Thriller,Anbarasan
